Branch code/name,Prod_Code,prod_desc,brand_code (fk)/brand_name,brand_form_code (fk)/brand_form_name,brand_sub_form_code(fk)/brand_sub_form_name,cl_stk,acends,black_list,vertical_value,UOM1,UOM2,Conversion,Pack size,UOM3,Conversion2,TD,Focus,VAT,Pack Unit
,IFEMM6071CCSADPLP,102_6071 CAPRI BIND   ORCHID - PLP,FEMMORA,,,0,Y,N,FEMMORA,PC,,,PLP,,,0,,,
,IFEMM6071CCSADPLS,102_6071 CAPRI BIND   ORCHID - PLS,FEMMORA,,,0,Y,N,FEMMORA,PC,,,PLS,,,0,,,
,IFEMM6071CCSADPPP,102_6071 CAPRI BIND   ORCHID - PPP,FEMMORA,,,0,Y,N,FEMMORA,PC,,,PPP,,,0,,,
,IFEMM6071CCSAFFIT,71_6071 CAPRI BIND   PACIFIC - FIT,FEMMORA,,,0,Y,N,FEMMORA,PC,,,FIT,,,0,,,
,IFEMM6071CCSAFPLP,71_6071 CAPRI BIND   PACIFIC - PLP,FEMMORA,,,0,Y,N,FEMMORA,PC,,,PLP,,,0,,,
,IFEMM6071CCSAFPLS,71_6071 CAPRI BIND   PACIFIC - PLS,FEMMORA,,,0,Y,N,FEMMORA,PC,,,PLS,,,0,,,
,IFEMM6071CCSAFPPP,71_6071 CAPRI BIND   PACIFIC - PPP,FEMMORA,,,0,Y,N,FEMMORA,PC,,,PPP,,,0,,,
,IFEMM6071CCSAGFIT,32_6071 CAPRI BIND   PEA GREEN - FIT,FEMMORA,,,0,Y,N,FEMMORA,PC,,,FIT,,,0,,,
,IFEMM6071CCSAGPLP,32_6071 CAPRI BIND   PEA GREEN - PLP,FEMMORA,,,0,Y,N,FEMMORA,PC,,,PLP,,,0,,,
,IFEMM6071CCSAGPLS,32_6071 CAPRI BIND   PEA GREEN - PLS,FEMMORA,,,0,Y,N,FEMMORA,PC,,,PLS,,,0,,,
,IFEMM6071CCSAGPPP,32_6071 CAPRI BIND   PEA GREEN - PPP,FEMMORA,,,0,Y,N,FEMMORA,PC,,,PPP,,,0,,,
,IFEMM6071CCSAHFIT,38_6071 CAPRI BIND   PERSIAN BLUE - FIT,FEMMORA,,,0,Y,N,FEMMORA,PC,,,FIT,,,0,,,
,IFEMM6071CCSAHPLP,38_6071 CAPRI BIND   PERSIAN BLUE - PLP,FEMMORA,,,0,Y,N,FEMMORA,PC,,,PLP,,,0,,,
,IFEMM6071CCSAHPLS,38_6071 CAPRI BIND   PERSIAN BLUE - PLS,FEMMORA,,,0,Y,N,FEMMORA,PC,,,PLS,,,0,,,
,IFEMM6071CCSAHPPP,38_6071 CAPRI BIND   PERSIAN BLUE - PPP,FEMMORA,,,0,Y,N,FEMMORA,PC,,,PPP,,,0,,,
,IFEMM6071CCSAIFIT,81_6071 CAPRI BIND   PERSIAN RED - FIT,FEMMORA,,,0,Y,N,FEMMORA,PC,,,FIT,,,0,,,
,IFEMM6071CCSAIPLP,81_6071 CAPRI BIND   PERSIAN RED - PLP,FEMMORA,,,0,Y,N,FEMMORA,PC,,,PLP,,,0,,,
,IFEMM6071CCSAIPLS,81_6071 CAPRI BIND   PERSIAN RED - PLS,FEMMORA,,,0,Y,N,FEMMORA,PC,,,PLS,,,0,,,
,IFEMM6071CCSAIPPP,81_6071 CAPRI BIND   PERSIAN RED - PPP,FEMMORA,,,0,Y,N,FEMMORA,PC,,,PPP,,,0,,,
,IFEMM6071CCSAJFIT,07_6071 CAPRI BIND   PINK BLUSH - FIT,FEMMORA,,,0,Y,N,FEMMORA,PC,,,FIT,,,0,,,
,IFEMM6071CCSAJPLP,07_6071 CAPRI BIND   PINK BLUSH - PLP,FEMMORA,,,0,Y,N,FEMMORA,PC,,,PLP,,,0,,,
,IFEMM6071CCSAJPLS,07_6071 CAPRI BIND   PINK BLUSH - PLS,FEMMORA,,,0,Y,N,FEMMORA,PC,,,PLS,,,0,,,
,IFEMM6071CCSAJPPP,07_6071 CAPRI BIND   PINK BLUSH - PPP,FEMMORA,,,0,Y,N,FEMMORA,PC,,,PPP,,,0,,,
,IFEMM6071CCSAKFIT,16_6071 CAPRI BIND   PINK CHEEKS - FIT,FEMMORA,,,0,Y,N,FEMMORA,PC,,,FIT,,,0,,,
,IFEMM6071CCSAKPLP,16_6071 CAPRI BIND   PINK CHEEKS - PLP,FEMMORA,,,0,Y,N,FEMMORA,PC,,,PLP,,,0,,,
,IFEMM6071CCSAKPLS,16_6071 CAPRI BIND   PINK CHEEKS - PLS,FEMMORA,,,0,Y,N,FEMMORA,PC,,,PLS,,,0,,,
,IFEMM6071CCSAKPPP,16_6071 CAPRI BIND   PINK CHEEKS - PPP,FEMMORA,,,0,Y,N,FEMMORA,PC,,,PPP,,,0,,,
,IFEMM6071CCSALFIT,64_6071 CAPRI BIND   PRINCESS PINK - FIT,FEMMORA,,,0,Y,N,FEMMORA,PC,,,FIT,,,0,,,
,IFEMM6071CCSALPLP,64_6071 CAPRI BIND   PRINCESS PINK - PLP,FEMMORA,,,0,Y,N,FEMMORA,PC,,,PLP,,,0,,,
,IFEMM6071CCSALPLS,64_6071 CAPRI BIND   PRINCESS PINK - PLS,FEMMORA,,,0,Y,N,FEMMORA,PC,,,PLS,,,0,,,
,IFEMM6071CCSALPPP,64_6071 CAPRI BIND   PRINCESS PINK - PPP,FEMMORA,,,0,Y,N,FEMMORA,PC,,,PPP,,,0,,,
,IFEMM6071CCSANFIT,49_6071 CAPRI BIND   PRUNE - FIT,FEMMORA,,,0,Y,N,FEMMORA,PC,,,FIT,,,0,,,
,IFEMM6071CCSANPLP,49_6071 CAPRI BIND   PRUNE - PLP,FEMMORA,,,0,Y,N,FEMMORA,PC,,,PLP,,,0,,,
,IFEMM6071CCSANPLS,49_6071 CAPRI BIND   PRUNE - PLS,FEMMORA,,,0,Y,N,FEMMORA,PC,,,PLS,,,0,,,
,IFEMM6071CCSANPPP,49_6071 CAPRI BIND   PRUNE - PPP,FEMMORA,,,0,Y,N,FEMMORA,PC,,,PPP,,,0,,,
,IFEMM6071CCSAPFIT,94_6071 CAPRI BIND   PURPLE MAGIC - FIT,FEMMORA,,,0,Y,N,FEMMORA,PC,,,FIT,,,0,,,
,IFEMM6071CCSAPPLP,94_6071 CAPRI BIND   PURPLE MAGIC - PLP,FEMMORA,,,0,Y,N,FEMMORA,PC,,,PLP,,,0,,,
,IFEMM6071CCSAPPLS,94_6071 CAPRI BIND   PURPLE MAGIC - PLS,FEMMORA,,,0,Y,N,FEMMORA,PC,,,PLS,,,0,,,
,IFEMM6071CCSAPPPP,94_6071 CAPRI BIND   PURPLE MAGIC - PPP,FEMMORA,,,0,Y,N,FEMMORA,PC,,,PPP,,,0,,,
,IFEMM6071CCSAQFIT,17_6071 CAPRI BIND   QUEENS PINK - FIT,FEMMORA,,,0,Y,N,FEMMORA,PC,,,FIT,,,0,,,
,IFEMM6071CCSAQPLP,17_6071 CAPRI BIND   QUEENS PINK - PLP,FEMMORA,,,0,Y,N,FEMMORA,PC,,,PLP,,,0,,,
,IFEMM6071CCSAQPLS,17_6071 CAPRI BIND   QUEENS PINK - PLS,FEMMORA,,,0,Y,N,FEMMORA,PC,,,PLS,,,0,,,
,IFEMM6071CCSAQPPP,17_6071 CAPRI BIND   QUEENS PINK - PPP,FEMMORA,,,0,Y,N,FEMMORA,PC,,,PPP,,,0,,,
,IFEMM6071CCSARFIT,62_6071 CAPRI BIND   RASPBERRY - FIT,FEMMORA,,,0,Y,N,FEMMORA,PC,,,FIT,,,0,,,
,IFEMM6071CCSARPLP,62_6071 CAPRI BIND   RASPBERRY - PLP,FEMMORA,,,0,Y,N,FEMMORA,PC,,,PLP,,,0,,,
,IFEMM6071CCSARPLS,62_6071 CAPRI BIND   RASPBERRY - PLS,FEMMORA,,,0,Y,N,FEMMORA,PC,,,PLS,,,0,,,
,IFEMM6071CCSARPPP,62_6071 CAPRI BIND   RASPBERRY - PPP,FEMMORA,,,0,Y,N,FEMMORA,PC,,,PPP,,,0,,,
,IFEMM6071CCSASFIT,47_6071 CAPRI BIND   RED PLUM - FIT,FEMMORA,,,0,Y,N,FEMMORA,PC,,,FIT,,,0,,,
,IFEMM6071CCSASPLP,47_6071 CAPRI BIND   RED PLUM - PLP,FEMMORA,,,0,Y,N,FEMMORA,PC,,,PLP,,,0,,,
,IFEMM6071CCSASPLS,47_6071 CAPRI BIND   RED PLUM - PLS,FEMMORA,,,0,Y,N,FEMMORA,PC,,,PLS,,,0,,,
,IFEMM6071CCSASPPP,47_6071 CAPRI BIND   RED PLUM - PPP,FEMMORA,,,0,Y,N,FEMMORA,PC,,,PPP,,,0,,,
,IFEMM6071CCSATFIT,45_6071 CAPRI BIND   ROSE RED - FIT,FEMMORA,,,0,Y,N,FEMMORA,PC,,,FIT,,,0,,,
,IFEMM6071CCSATPLP,45_6071 CAPRI BIND   ROSE RED - PLP,FEMMORA,,,0,Y,N,FEMMORA,PC,,,PLP,,,0,,,
,IFEMM6071CCSATPLS,45_6071 CAPRI BIND   ROSE RED - PLS,FEMMORA,,,0,Y,N,FEMMORA,PC,,,PLS,,,0,,,
,IFEMM6071CCSATPPP,45_6071 CAPRI BIND   ROSE RED - PPP,FEMMORA,,,0,Y,N,FEMMORA,PC,,,PPP,,,0,,,
,IFEMM6071CCSAUFIT,61_6071 CAPRI BIND   ROSEBUD - FIT,FEMMORA,,,0,Y,N,FEMMORA,PC,,,FIT,,,0,,,
,IFEMM6071CCSAUPLP,61_6071 CAPRI BIND   ROSEBUD - PLP,FEMMORA,,,0,Y,N,FEMMORA,PC,,,PLP,,,0,,,
,IFEMM6071CCSAUPLS,61_6071 CAPRI BIND   ROSEBUD - PLS,FEMMORA,,,0,Y,N,FEMMORA,PC,,,PLS,,,0,,,
,IFEMM6071CCSAUPPP,61_6071 CAPRI BIND   ROSEBUD - PPP,FEMMORA,,,0,Y,N,FEMMORA,PC,,,PPP,,,0,,,
,IFEMM6071CCSAVFIT,78_6071 CAPRI BIND   ROSIN - FIT,FEMMORA,,,0,Y,N,FEMMORA,PC,,,FIT,,,0,,,
,IFEMM6071CCSAVPLP,78_6071 CAPRI BIND   ROSIN - PLP,FEMMORA,,,0,Y,N,FEMMORA,PC,,,PLP,,,0,,,
,IFEMM6071CCSAVPLS,78_6071 CAPRI BIND   ROSIN - PLS,FEMMORA,,,0,Y,N,FEMMORA,PC,,,PLS,,,0,,,
,IFEMM6071CCSAVPPP,78_6071 CAPRI BIND   ROSIN - PPP,FEMMORA,,,0,Y,N,FEMMORA,PC,,,PPP,,,0,,,
,IFEMM6071CCSAWFIT,09_6071 CAPRI BIND   RUBY - FIT,FEMMORA,,,0,Y,N,FEMMORA,PC,,,FIT,,,0,,,
,IFEMM6071CCSAWPLP,09_6071 CAPRI BIND   RUBY - PLP,FEMMORA,,,0,Y,N,FEMMORA,PC,,,PLP,,,0,,,
,IFEMM6071CCSAWPLS,09_6071 CAPRI BIND   RUBY - PLS,FEMMORA,,,0,Y,N,FEMMORA,PC,,,PLS,,,0,,,
,IFEMM6071CCSAWPPP,09_6071 CAPRI BIND   RUBY - PPP,FEMMORA,,,0,Y,N,FEMMORA,PC,,,PPP,,,0,,,
,IFEMM6071CCSAXFIT,126_6071 CAPRI BIND   RUSKIT ORANG - FIT,FEMMORA,,,0,Y,N,FEMMORA,PC,,,FIT,,,0,,,
,IFEMM6071CCSAXPLP,126_6071 CAPRI BIND   RUSKIT ORANG - PLP,FEMMORA,,,0,Y,N,FEMMORA,PC,,,PLP,,,0,,,
,IFEMM6071CCSAXPLS,126_6071 CAPRI BIND   RUSKIT ORANG - PLS,FEMMORA,,,0,Y,N,FEMMORA,PC,,,PLS,,,0,,,
,IFEMM6071CCSAXPPP,126_6071 CAPRI BIND   RUSKIT ORANG - PPP,FEMMORA,,,0,Y,N,FEMMORA,PC,,,PPP,,,0,,,
,IFEMM6071CCSAYFIT,37_6071 CAPRI BIND   SEA GREEN - FIT,FEMMORA,,,0,Y,N,FEMMORA,PC,,,FIT,,,0,,,
,IFEMM6071CCSAYPLP,37_6071 CAPRI BIND   SEA GREEN - PLP,FEMMORA,,,0,Y,N,FEMMORA,PC,,,PLP,,,0,,,
,IFEMM6071CCSAYPLS,37_6071 CAPRI BIND   SEA GREEN - PLS,FEMMORA,,,0,Y,N,FEMMORA,PC,,,PLS,,,0,,,
,IFEMM6071CCSAYPPP,37_6071 CAPRI BIND   SEA GREEN - PPP,FEMMORA,,,0,Y,N,FEMMORA,PC,,,PPP,,,0,,,
,IFEMM6071CCSBAFIT,48_6071 CAPRI BIND   SWEET GRAPE - FIT,FEMMORA,,,0,Y,N,FEMMORA,PC,,,FIT,,,0,,,
,IFEMM6071CCSBAPLP,48_6071 CAPRI BIND   SWEET GRAPE - PLP,FEMMORA,,,0,Y,N,FEMMORA,PC,,,PLP,,,0,,,
,IFEMM6071CCSBAPLS,48_6071 CAPRI BIND   SWEET GRAPE - PLS,FEMMORA,,,0,Y,N,FEMMORA,PC,,,PLS,,,0,,,
,IFEMM6071CCSBAPPP,48_6071 CAPRI BIND   SWEET GRAPE - PPP,FEMMORA,,,0,Y,N,FEMMORA,PC,,,PPP,,,0,,,
,IFEMM6071CCSBBFIT,90_6071 CAPRI BIND   SHADY FALL - FIT,FEMMORA,,,0,Y,N,FEMMORA,PC,,,FIT,,,0,,,
,IFEMM6071CCSBBPLP,90_6071 CAPRI BIND   SHADY FALL - PLP,FEMMORA,,,0,Y,N,FEMMORA,PC,,,PLP,,,0,,,
,IFEMM6071CCSBBPLS,90_6071 CAPRI BIND   SHADY FALL - PLS,FEMMORA,,,0,Y,N,FEMMORA,PC,,,PLS,,,0,,,
,IFEMM6071CCSBBPPP,90_6071 CAPRI BIND   SHADY FALL - PPP,FEMMORA,,,0,Y,N,FEMMORA,PC,,,PPP,,,0,,,
,IFEMM6071CCSBCFIT,75_6071 CAPRI BIND   SHALE GREEN - FIT,FEMMORA,,,0,Y,N,FEMMORA,PC,,,FIT,,,0,,,
,IFEMM6071CCSBCPLP,75_6071 CAPRI BIND   SHALE GREEN - PLP,FEMMORA,,,0,Y,N,FEMMORA,PC,,,PLP,,,0,,,
,IFEMM6071CCSBCPLS,75_6071 CAPRI BIND   SHALE GREEN - PLS,FEMMORA,,,0,Y,N,FEMMORA,PC,,,PLS,,,0,,,
,IFEMM6071CCSBCPPP,75_6071 CAPRI BIND   SHALE GREEN - PPP,FEMMORA,,,0,Y,N,FEMMORA,PC,,,PPP,,,0,,,
,IFEMM6071CCSBEFIT,91_6071 CAPRI BIND   SPRING BELL - FIT,FEMMORA,,,0,Y,N,FEMMORA,PC,,,FIT,,,0,,,
,IFEMM6071CCSBEPLP,91_6071 CAPRI BIND   SPRING BELL - PLP,FEMMORA,,,0,Y,N,FEMMORA,PC,,,PLP,,,0,,,
,IFEMM6071CCSBEPLS,91_6071 CAPRI BIND   SPRING BELL - PLS,FEMMORA,,,0,Y,N,FEMMORA,PC,,,PLS,,,0,,,
,IFEMM6071CCSBEPPP,91_6071 CAPRI BIND   SPRING BELL - PPP,FEMMORA,,,0,Y,N,FEMMORA,PC,,,PPP,,,0,,,
,IFEMM6071CCSBFFIT,66_6071 CAPRI BIND   SUN ORANGE - FIT,FEMMORA,,,0,Y,N,FEMMORA,PC,,,FIT,,,0,,,
,IFEMM6071CCSBFPLP,66_6071 CAPRI BIND   SUN ORANGE - PLP,FEMMORA,,,0,Y,N,FEMMORA,PC,,,PLP,,,0,,,
,IFEMM6071CCSBFPLS,66_6071 CAPRI BIND   SUN ORANGE - PLS,FEMMORA,,,0,Y,N,FEMMORA,PC,,,PLS,,,0,,,
,IFEMM6071CCSBFPPP,66_6071 CAPRI BIND   SUN ORANGE - PPP,FEMMORA,,,0,Y,N,FEMMORA,PC,,,PPP,,,0,,,
,IFEMM6071CCSBGFIT,24_6071 CAPRI BIND   SUN SET - FIT,FEMMORA,,,0,Y,N,FEMMORA,PC,,,FIT,,,0,,,
,IFEMM6071CCSBGPLP,24_6071 CAPRI BIND   SUN SET - PLP,FEMMORA,,,0,Y,N,FEMMORA,PC,,,PLP,,,0,,,
,IFEMM6071CCSBGPLS,24_6071 CAPRI BIND   SUN SET - PLS,FEMMORA,,,0,Y,N,FEMMORA,PC,,,PLS,,,0,,,
,IFEMM6071CCSBGPPP,24_6071 CAPRI BIND   SUN SET - PPP,FEMMORA,,,0,Y,N,FEMMORA,PC,,,PPP,,,0,,,
,IFEMM6071CCSBHFIT,05_6071 CAPRI BIND   SUNBURN - FIT,FEMMORA,,,0,Y,N,FEMMORA,PC,,,FIT,,,0,,,
,IFEMM6071CCSBHPLP,05_6071 CAPRI BIND   SUNBURN - PLP,FEMMORA,,,0,Y,N,FEMMORA,PC,,,PLP,,,0,,,
,IFEMM6071CCSBHPLS,05_6071 CAPRI BIND   SUNBURN - PLS,FEMMORA,,,0,Y,N,FEMMORA,PC,,,PLS,,,0,,,
,IFEMM6071CCSBHPPP,05_6071 CAPRI BIND   SUNBURN - PPP,FEMMORA,,,0,Y,N,FEMMORA,PC,,,PPP,,,0,,,
,IFEMM6071CCSBIFIT,41_6071 CAPRI BIND   SUNSHINE - FIT,FEMMORA,,,0,Y,N,FEMMORA,PC,,,FIT,,,0,,,
,IFEMM6071CCSBIPLP,41_6071 CAPRI BIND   SUNSHINE - PLP,FEMMORA,,,0,Y,N,FEMMORA,PC,,,PLP,,,0,,,
,IFEMM6071CCSBIPLS,41_6071 CAPRI BIND   SUNSHINE - PLS,FEMMORA,,,0,Y,N,FEMMORA,PC,,,PLS,,,0,,,
,IFEMM6071CCSBIPPP,41_6071 CAPRI BIND   SUNSHINE - PPP,FEMMORA,,,0,Y,N,FEMMORA,PC,,,PPP,,,0,,,
,IFEMM6071CCSBJFIT,58_6071 CAPRI BIND   TEABERRY - FIT,FEMMORA,,,0,Y,N,FEMMORA,PC,,,FIT,,,0,,,
,IFEMM6071CCSBJPLP,58_6071 CAPRI BIND   TEABERRY - PLP,FEMMORA,,,0,Y,N,FEMMORA,PC,,,PLP,,,0,,,
,IFEMM6071CCSBJPLS,58_6071 CAPRI BIND   TEABERRY - PLS,FEMMORA,,,0,Y,N,FEMMORA,PC,,,PLS,,,0,,,
,IFEMM6071CCSBJPPP,58_6071 CAPRI BIND   TEABERRY - PPP,FEMMORA,,,0,Y,N,FEMMORA,PC,,,PPP,,,0,,,
,IFEMM6071CCSBLFIT,29_6071 CAPRI BIND   TOBACCO - FIT,FEMMORA,,,0,Y,N,FEMMORA,PC,,,FIT,,,0,,,
,IFEMM6071CCSBLPLP,29_6071 CAPRI BIND   TOBACCO - PLP,FEMMORA,,,0,Y,N,FEMMORA,PC,,,PLP,,,0,,,
,IFEMM6071CCSBLPLS,29_6071 CAPRI BIND   TOBACCO - PLS,FEMMORA,,,0,Y,N,FEMMORA,PC,,,PLS,,,0,,,
,IFEMM6071CCSBLPPP,29_6071 CAPRI BIND   TOBACCO - PPP,FEMMORA,,,0,Y,N,FEMMORA,PC,,,PPP,,,0,,,
,IFEMM6071CCSBOFIT,59_6071 CAPRI BIND   TWILIGHT - FIT,FEMMORA,,,0,Y,N,FEMMORA,PC,,,FIT,,,0,,,
,IFEMM6071CCSBOPLP,59_6071 CAPRI BIND   TWILIGHT - PLP,FEMMORA,,,0,Y,N,FEMMORA,PC,,,PLP,,,0,,,
,IFEMM6071CCSBOPLS,59_6071 CAPRI BIND   TWILIGHT - PLS,FEMMORA,,,0,Y,N,FEMMORA,PC,,,PLS,,,0,,,
,IFEMM6071CCSBOPPP,59_6071 CAPRI BIND   TWILIGHT - PPP,FEMMORA,,,0,Y,N,FEMMORA,PC,,,PPP,,,0,,,
,IFEMM6071CCSBPFIT,68_6071 CAPRI BIND   TWILL - FIT,FEMMORA,,,0,Y,N,FEMMORA,PC,,,FIT,,,0,,,
,IFEMM6071CCSBPPLP,68_6071 CAPRI BIND   TWILL - PLP,FEMMORA,,,0,Y,N,FEMMORA,PC,,,PLP,,,0,,,
,IFEMM6071CCSBPPLS,68_6071 CAPRI BIND   TWILL - PLS,FEMMORA,,,0,Y,N,FEMMORA,PC,,,PLS,,,0,,,
,IFEMM6071CCSBPPPP,68_6071 CAPRI BIND   TWILL - PPP,FEMMORA,,,0,Y,N,FEMMORA,PC,,,PPP,,,0,,,
,IFEMM6071CCSBQFIT,79_6071 CAPRI BIND   VINEYARD - FIT,FEMMORA,,,0,Y,N,FEMMORA,PC,,,FIT,,,0,,,
,IFEMM6071CCSBQPLP,79_6071 CAPRI BIND   VINEYARD - PLP,FEMMORA,,,0,Y,N,FEMMORA,PC,,,PLP,,,0,,,
,IFEMM6071CCSBQPLS,79_6071 CAPRI BIND   VINEYARD - PLS,FEMMORA,,,0,Y,N,FEMMORA,PC,,,PLS,,,0,,,
,IFEMM6071CCSBQPPP,79_6071 CAPRI BIND   VINEYARD - PPP,FEMMORA,,,0,Y,N,FEMMORA,PC,,,PPP,,,0,,,
,IFEMM6071CCSBRFIT,12_6071 CAPRI BIND   VIOLET HERB - FIT,FEMMORA,,,0,Y,N,FEMMORA,PC,,,FIT,,,0,,,
,IFEMM6071CCSBRPLP,12_6071 CAPRI BIND   VIOLET HERB - PLP,FEMMORA,,,0,Y,N,FEMMORA,PC,,,PLP,,,0,,,
,IFEMM6071CCSBRPLS,12_6071 CAPRI BIND   VIOLET HERB - PLS,FEMMORA,,,0,Y,N,FEMMORA,PC,,,PLS,,,0,,,
,IFEMM6071CCSBRPPP,12_6071 CAPRI BIND   VIOLET HERB - PPP,FEMMORA,,,0,Y,N,FEMMORA,PC,,,PPP,,,0,,,
,IFEMM6071CCSBTFIT,13_6071 CAPRI BIND   WILD PRUNE - FIT,FEMMORA,,,0,Y,N,FEMMORA,PC,,,FIT,,,0,,,
,IFEMM6071CCSBTPLP,13_6071 CAPRI BIND   WILD PRUNE - PLP,FEMMORA,,,0,Y,N,FEMMORA,PC,,,PLP,,,0,,,
,IFEMM6071CCSBTPLS,13_6071 CAPRI BIND   WILD PRUNE - PLS,FEMMORA,,,0,Y,N,FEMMORA,PC,,,PLS,,,0,,,
,IFEMM6071CCSBTPPP,13_6071 CAPRI BIND   WILD PRUNE - PPP,FEMMORA,,,0,Y,N,FEMMORA,PC,,,PPP,,,0,,,
,IFEMM6071CCSBUFIT,08_6071 CAPRI BIND   WINE ROSE - FIT,FEMMORA,,,0,Y,N,FEMMORA,PC,,,FIT,,,0,,,
,IFEMM6071CCSBUPLP,08_6071 CAPRI BIND   WINE ROSE - PLP,FEMMORA,,,0,Y,N,FEMMORA,PC,,,PLP,,,0,,,
,IFEMM6071CCSBUPLS,08_6071 CAPRI BIND   WINE ROSE - PLS,FEMMORA,,,0,Y,N,FEMMORA,PC,,,PLS,,,0,,,
,IFEMM6071CCSBUPPP,08_6071 CAPRI BIND   WINE ROSE - PPP,FEMMORA,,,0,Y,N,FEMMORA,PC,,,PPP,,,0,,,
,IFEMM6071CCSCPFIT,128_6071 CAPRI BIND   LT. STONE - FIT,FEMMORA,,,0,Y,N,FEMMORA,PC,,,FIT,,,0,,,
,IFEMM6071CCSCPPLP,128_6071 CAPRI BIND   LT. STONE - PLP,FEMMORA,,,0,Y,N,FEMMORA,PC,,,PLP,,,0,,,
,IFEMM6071CCSCPPLS,128_6071 CAPRI BIND   LT. STONE - PLS,FEMMORA,,,0,Y,N,FEMMORA,PC,,,PLS,,,0,,,
,IFEMM6071CCSCPPPP,128_6071 CAPRI BIND   LT. STONE - PPP,FEMMORA,,,0,Y,N,FEMMORA,PC,,,PPP,,,0,,,
,IFEMM6071CCSDRFIT,132_6071 CAPRI BIND   PINE GREEN - FIT,FEMMORA,,,0,Y,N,FEMMORA,PC,,,FIT,,,0,,,
,IFEMM6071CCSDRPLP,132_6071 CAPRI BIND   PINE GREEN - PLP,FEMMORA,,,0,Y,N,FEMMORA,PC,,,PLP,,,0,,,
,IFEMM6071CCSDRPLS,132_6071 CAPRI BIND   PINE GREEN - PLS,FEMMORA,,,0,Y,N,FEMMORA,PC,,,PLS,,,0,,,
,IFEMM6071CCSDRPPP,132_6071 CAPRI BIND   PINE GREEN - PPP,FEMMORA,,,0,Y,N,FEMMORA,PC,,,PPP,,,0,,,
,IFEMM6071CCSDSFIT,134_6071 CAPRI BIND   SNOW MELANGE - FIT,FEMMORA,,,0,Y,N,FEMMORA,PC,,,FIT,,,0,,,
,IFEMM6071CCSDSPLP,134_6071 CAPRI BIND   SNOW MELANGE - PLP,FEMMORA,,,0,Y,N,FEMMORA,PC,,,PLP,,,0,,,
,IFEMM6071CCSDSPLS,134_6071 CAPRI BIND   SNOW MELANGE - PLS,FEMMORA,,,0,Y,N,FEMMORA,PC,,,PLS,,,0,,,
,IFEMM6071CCSDSPPP,134_6071 CAPRI BIND   SNOW MELANGE - PPP,FEMMORA,,,0,Y,N,FEMMORA,PC,,,PPP,,,0,,,
,IFEMM6072CNEDFFIT,07_6072 CHURIDAR NEON ORNG CANDY - FIT,FEMMORA,,,0,Y,N,FEMMORA,PC,,,FIT,,,0,,,
,IFEMM6072CNEDFPLP,07_6072 CHURIDAR NEON ORNG CANDY - PLP,FEMMORA,,,0,Y,N,FEMMORA,PC,,,PLP,,,0,,,
,IFEMM6072CNEDFPLS,07_6072 CHURIDAR NEON ORNG CANDY - PLS,FEMMORA,,,0,Y,N,FEMMORA,PC,,,PLS,,,0,,,
,IFEMM6072CNEDFPPP,07_6072 CHURIDAR NEON ORNG CANDY - PPP,FEMMORA,,,0,Y,N,FEMMORA,PC,,,PPP,,,0,,,
,IFEMM6072CNEDLFIT,01_6072 CHURIDAR NEON COOL BLUE - FIT,FEMMORA,,,0,Y,N,FEMMORA,PC,,,FIT,,,0,,,
,IFEMM6072CNEDLPLP,01_6072 CHURIDAR NEON COOL BLUE - PLP,FEMMORA,,,0,Y,N,FEMMORA,PC,,,PLP,,,0,,,
,IFEMM6072CNEDLPLS,01_6072 CHURIDAR NEON COOL BLUE - PLS,FEMMORA,,,0,Y,N,FEMMORA,PC,,,PLS,,,0,,,
,IFEMM6072CNEDLPPP,01_6072 CHURIDAR NEON COOL BLUE - PPP,FEMMORA,,,0,Y,N,FEMMORA,PC,,,PPP,,,0,,,
,IFEMM6072CNEDMFIT,02_6072 CHURIDAR NEON BUBBLY PINK - FIT,FEMMORA,,,0,Y,N,FEMMORA,PC,,,FIT,,,0,,,
,IFEMM6072CNEDMPLP,02_6072 CHURIDAR NEON BUBBLY PINK - PLP,FEMMORA,,,0,Y,N,FEMMORA,PC,,,PLP,,,0,,,
,IFEMM6072CNEDMPLS,02_6072 CHURIDAR NEON BUBBLY PINK - PLS,FEMMORA,,,0,Y,N,FEMMORA,PC,,,PLS,,,0,,,
,IFEMM6072CNEDMPPP,02_6072 CHURIDAR NEON BUBBLY PINK - PPP,FEMMORA,,,0,Y,N,FEMMORA,PC,,,PPP,,,0,,,
,IFEMM6072CNEDNFIT,03_6072 CHURIDAR NEON PLAYFUL YELO - FIT,FEMMORA,,,0,Y,N,FEMMORA,PC,,,FIT,,,0,,,
,IFEMM6072CNEDNPLP,03_6072 CHURIDAR NEON PLAYFUL YELO - PLP,FEMMORA,,,0,Y,N,FEMMORA,PC,,,PLP,,,0,,,
,IFEMM6072CNEDNPLS,03_6072 CHURIDAR NEON PLAYFUL YELO - PLS,FEMMORA,,,0,Y,N,FEMMORA,PC,,,PLS,,,0,,,
,IFEMM6072CNEDNPPP,03_6072 CHURIDAR NEON PLAYFUL YELO - PPP,FEMMORA,,,0,Y,N,FEMMORA,PC,,,PPP,,,0,,,
,IFEMM6072CNEDOFIT,04_6072 CHURIDAR NEON NAUGHTY GRN - FIT,FEMMORA,,,0,Y,N,FEMMORA,PC,,,FIT,,,0,,,
