Branch code/name,Prod_Code,prod_desc,brand_code (fk)/brand_name,brand_form_code (fk)/brand_form_name,brand_sub_form_code(fk)/brand_sub_form_name,cl_stk,acends,black_list,vertical_value,UOM1,UOM2,Conversion,Pack size,UOM3,Conversion2,TD,Formulation,Pack Type
9108,400000255,Soyabean 5 ltr Jar,Soyabean,,,0,Y,N,HBC:Rasoi:BIB,Case,Ltr,20,CP,MT,1098.9,5,no,JAR
9108,400000256,Soyabean 1 ltr Bottle,Soyabean,,,0,N,Y,HBC:Rasoi:BIB,Case,Ltr,12,CP,MT,1098.9,5,no,Pet
9108,400000257,Soyabean 500 ml Bottle,Soyabean,,,0,N,Y,HBC:Rasoi:BIB,Case,Ltr,12,CP,MT,1098.9,5,no,Pet
9108,400000259,Sunflower 500 ml Pouch,Sunflower,,,0,N,Y,HBC:Rasoi:BIB,Case,Ltr,10,CP,MT,1098.9,5,no,Pouch
9108,400000260,Sunflower 1 ltr Pouch (16pc),Sunflower,,,0,N,Y,HBC:Rasoi:BIB,Case,Ltr,16,CP,MT,1098.9,5,no,Pouch
9108,400000273,Sunflower 15 kg Tin,Sunflower,,,0,N,Y,HBC:Rasoi:BIB,Case,Ltr,16.48,BP,MT,1098.9,10,no,TIN
9108,400000275,Sunflower 15 ltr Tin,Sunflower,,,0,N,Y,HBC:Rasoi:BIB,Case,Ltr,15,BP,MT,1098.9,10,no,TIN
9108,400000360,Sun n Lite 15 ltr Tin,Sunflower,,,0,N,Y,HBC:Rasoi:BIB,Case,Ltr,15,BP,MT,1098.9,10,no,TIN
9108,400000362,Gold n Lite 15 kg Tin,Palm,,,0,N,Y,HBC:Rasoi:BIB,Case,Ltr,16.67,BP,MT,1111.11,10,no,TIN
9108,400000370,Gold n Lite 15 ltr Tin,Palm,,,0,N,Y,HBC:Rasoi:BIB,Case,Ltr,15,BP,MT,1111.11,10,no,TIN
9108,400000373,Rasoi 15 ltr Tin,Vanaspati,,,0,N,Y,HBC:Rasoi:BIB,Case,Ltr,15,BP,MT,1114.21,0,no,TIN
9108,400000377,Gold n Lite 15 ltr Jar,Palm,,,0,N,Y,HBC:Rasoi:BIB,Case,Ltr,15,BP,MT,1111.11,10,no,JAR
9108,400000378,Soyalite 15 ltr Jar,Soyabean,,,0,N,Y,HBC:Rasoi:BIB,Case,Ltr,15,BP,MT,1098.9,10,no,JAR
9108,400000387,Gold n Lite 500 ml Pouch,Palm,,,0,N,Y,HBC:Rasoi:BIB,Case,Ltr,10,CP,MT,1111.11,5,no,Pouch
9108,400000397,Soyabean 15 ltr Jar,Soyabean,,,0,Y,N,HBC:Rasoi:BIB,Case,Ltr,15,BP,MT,1098.9,10,no,JAR
9108,400000396,Palm  15 ltr Jar,Palm,,,0,N,Y,HBC:Rasoi:BIB,Case,Ltr,15,BP,MT,1111.11,10,no,JAR
9108,400000441,Rasoi 15 kg Jar (Blue),Vanaspati,,,0,N,Y,HBC:Rasoi:BIB,Case,Ltr,16.71,BP,MT,1114.21,0,no,JAR
9108,400000449,Rasoi 15 kg Jar (Gold),Vanaspati,,,0,N,Y,HBC:Rasoi:BIB,Case,Ltr,16.71,BP,MT,1114.21,0,no,JAR
9108,400000454,Rasoi 1 ltr Pouch (Yellow),Vanaspati,,,0,N,Y,HBC:Rasoi:BIB,Case,Ltr,16,CP,MT,1114.21,0,no,Pouch
9108,400000455,Rasoi 1 ltr Pouch (Siliguri),Vanaspati,,,0,N,Y,HBC:Rasoi:BIB,Case,Ltr,16,CP,MT,1114.21,0,no,Pouch
9108,400000430,Blend 15 ltr Tin,Blend,,,0,N,Y,HBC:Rasoi:BIB,Case,Ltr,15,BP,MT,1098.9,0,no,TIN
9108,400000356,Bake Magic,Bake Magic,,,0,N,Y,HBC:Rasoi:BIB,Case,Ltr,16.71,BP,MT,1114.21,10,no,Bakery
9108,400000456,Rasoi  500 ml Pouch,Vanaspati,,,0,N,Y,HBC:Rasoi:BIB,Case,Ltr,16,CP,MT,1114.21,0,no,Pouch
9108,400000457,Rasoi  200 ml Pouch,Vanaspati,,,0,N,Y,HBC:Rasoi:BIB,Case,Ltr,16,CP,MT,1114.21,0,no,Pouch
9108,400000395,Rasoi 15 ltr Jar (Yellow),Vanaspati,,,0,N,Y,HBC:Rasoi:BIB,Case,Ltr,15,BP,MT,1114.21,0,no,JAR
9306,400000126,Mustard 1 ltr Pouch,Mustard,,,0,N,Y,HBC:Rasoi:BIB,Case,Ltr,12,CP,MT,1098.9,0,no,Pouch
9306,400000128,Palm 500 ml Pouch,Palm,,,0,Y,N,HBC:Rasoi:BIB,Case,Ltr,10,CP,MT,1111.11,5,no,Pouch
9306,400000139,Sunflower 1 ltr Pouch (10pc),Sunflower,,,0,N,Y,HBC:Rasoi:BIB,Case,Ltr,10,CP,MT,1098.9,5,no,Pouch
9306,400000140,Soyabean 1 ltr Pouch,Soyabean,,,0,Y,N,HBC:Rasoi:BIB,Case,Ltr,12,CP,MT,1098.9,5,no,Pouch
9306,400000141,Palm 1 ltr Pouch (10pc),Palm,,,0,Y,N,HBC:Rasoi:BIB,Case,Ltr,10,CP,MT,1111.11,5,no,Pouch
9306,400000151,Palm 15 kg Tin,Palm,,,0,N,Y,HBC:Rasoi:BIB,Case,Ltr,16.67,BP,MT,1111.11,10,no,TIN
9306,400000152,Palm 15 ltr Tin,Palm,,,0,N,Y,HBC:Rasoi:BIB,Case,Ltr,15,BP,MT,1111.11,10,no,TIN
9306,400000153,Soyabean 15 ltr Tin,Soyabean,,,0,N,Y,HBC:Rasoi:BIB,Case,Ltr,15,BP,MT,1098.9,10,no,TIN
9306,400000154,Soyabean 15 kg Tin,Soyabean,,,0,N,Y,HBC:Rasoi:BIB,Case,Ltr,16.48,BP,MT,1098.9,10,no,TIN
9306,400000159,Mustard 500 ml Bottle,Mustard,,,0,N,Y,HBC:Rasoi:BIB,Case,Ltr,12,CP,MT,1098.9,0,no,Pet
9306,400000170,Soyabean 500 ml Pouch,Soyabean,,,0,Y,N,HBC:Rasoi:BIB,Case,Ltr,12,CP,MT,1098.9,5,no,Pouch
9306,400000173,Mustard 500 ml Pouch,Mustard,,,0,N,Y,HBC:Rasoi:BIB,Case,Ltr,12,CP,MT,1098.9,0,no,Pouch
9306,400000252,Mustard 1 ltr Bottle,Mustard,,,0,N,Y,HBC:Rasoi:BIB,Case,Ltr,12,CP,MT,1098.9,0,no,Pet
9306,400000254,Mustard 200 ml Bottle,Mustard,,,0,N,Y,HBC:Rasoi:BIB,Case,Ltr,12,CP,MT,1098.9,0,no,Pet
9306,400000255,Soyabean 5 ltr Jar,Soyabean,,,0,Y,N,HBC:Rasoi:BIB,Case,Ltr,20,CP,MT,1098.9,5,no,JAR
9306,400000256,Soyabean 1 ltr Bottle,Soyabean,,,0,N,Y,HBC:Rasoi:BIB,Case,Ltr,12,CP,MT,1098.9,5,no,Pet
9306,400000257,Soyabean 500 ml Bottle,Soyabean,,,0,N,Y,HBC:Rasoi:BIB,Case,Ltr,12,CP,MT,1098.9,5,no,Pet
9306,400000259,Sunflower 500 ml Pouch,Sunflower,,,0,N,Y,HBC:Rasoi:BIB,Case,Ltr,10,CP,MT,1098.9,5,no,Pouch
9306,400000260,Sunflower 1 ltr Pouch (16pc),Sunflower,,,0,N,Y,HBC:Rasoi:BIB,Case,Ltr,16,CP,MT,1098.9,5,no,Pouch
9306,400000273,Sunflower 15 kg Tin,Sunflower,,,0,N,Y,HBC:Rasoi:BIB,Case,Ltr,16.48,BP,MT,1098.9,10,no,TIN
9306,400000275,Sunflower 15 ltr Tin,Sunflower,,,0,N,Y,HBC:Rasoi:BIB,Case,Ltr,15,BP,MT,1098.9,10,no,TIN
9306,400000360,Sun n Lite 15 ltr Tin,Sunflower,,,0,N,Y,HBC:Rasoi:BIB,Case,Ltr,15,BP,MT,1098.9,10,no,TIN
9306,400000362,Gold n Lite 15 kg Tin,Palm,,,0,N,Y,HBC:Rasoi:BIB,Case,Ltr,16.67,BP,MT,1111.11,10,no,TIN
9306,400000370,Gold n Lite 15 ltr Tin,Palm,,,0,N,Y,HBC:Rasoi:BIB,Case,Ltr,15,BP,MT,1111.11,10,no,TIN
9306,400000373,Rasoi 15 ltr Tin,Vanaspati,,,0,N,Y,HBC:Rasoi:BIB,Case,Ltr,15,BP,MT,1114.21,0,no,TIN
9306,400000377,Gold n Lite 15 ltr Jar,Palm,,,0,N,Y,HBC:Rasoi:BIB,Case,Ltr,15,BP,MT,1111.11,10,no,JAR
9306,400000378,Soyalite 15 ltr Jar,Soyabean,,,0,N,Y,HBC:Rasoi:BIB,Case,Ltr,15,BP,MT,1098.9,10,no,JAR
9306,400000387,Gold n Lite 500 ml Pouch,Palm,,,0,N,Y,HBC:Rasoi:BIB,Case,Ltr,10,CP,MT,1111.11,5,no,Pouch
9306,400000397,Soyabean 15 ltr Jar,Soyabean,,,0,Y,N,HBC:Rasoi:BIB,Case,Ltr,15,BP,MT,1098.9,10,no,JAR
9306,400000396,Palm  15 ltr Jar,Palm,,,0,N,Y,HBC:Rasoi:BIB,Case,Ltr,15,BP,MT,1111.11,10,no,JAR
9306,400000441,Rasoi 15 kg Jar (Blue),Vanaspati,,,0,N,Y,HBC:Rasoi:BIB,Case,Ltr,16.71,BP,MT,1114.21,0,no,JAR
9306,400000449,Rasoi 15 kg Jar (Gold),Vanaspati,,,0,N,Y,HBC:Rasoi:BIB,Case,Ltr,16.71,BP,MT,1114.21,0,no,JAR
9306,400000454,Rasoi 1 ltr Pouch (Yellow),Vanaspati,,,0,N,Y,HBC:Rasoi:BIB,Case,Ltr,16,CP,MT,1114.21,0,no,Pouch
9306,400000455,Rasoi 1 ltr Pouch (Siliguri),Vanaspati,,,0,N,Y,HBC:Rasoi:BIB,Case,Ltr,16,CP,MT,1114.21,0,no,Pouch
9306,400000430,Blend 15 ltr Tin,Blend,,,0,N,Y,HBC:Rasoi:BIB,Case,Ltr,15,BP,MT,1098.9,0,no,TIN
9306,400000356,Bake Magic,Bake Magic,,,0,N,Y,HBC:Rasoi:BIB,Case,Ltr,16.71,BP,MT,1114.21,10,no,Bakery
9306,400000456,Rasoi  500 ml Pouch,Vanaspati,,,0,N,Y,HBC:Rasoi:BIB,Case,Ltr,16,CP,MT,1114.21,0,no,Pouch
9306,400000457,Rasoi  200 ml Pouch,Vanaspati,,,0,N,Y,HBC:Rasoi:BIB,Case,Ltr,16,CP,MT,1114.21,0,no,Pouch
9306,400000395,Rasoi 15 ltr Jar (Yellow),Vanaspati,,,0,N,Y,HBC:Rasoi:BIB,Case,Ltr,15,BP,MT,1114.21,0,no,JAR
9308,400000126,Mustard 1 ltr Pouch,Mustard,,,0,N,Y,HBC:Rasoi:BIB,Case,Ltr,12,CP,MT,1098.9,0,no,Pouch
9308,400000128,Palm 500 ml Pouch,Palm,,,0,Y,N,HBC:Rasoi:BIB,Case,Ltr,10,CP,MT,1111.11,5,no,Pouch
9308,400000139,Sunflower 1 ltr Pouch (10pc),Sunflower,,,0,N,Y,HBC:Rasoi:BIB,Case,Ltr,10,CP,MT,1098.9,5,no,Pouch
9308,400000140,Soyabean 1 ltr Pouch,Soyabean,,,0,Y,N,HBC:Rasoi:BIB,Case,Ltr,12,CP,MT,1098.9,5,no,Pouch
9308,400000141,Palm 1 ltr Pouch (10pc),Palm,,,0,Y,N,HBC:Rasoi:BIB,Case,Ltr,10,CP,MT,1111.11,5,no,Pouch
9308,400000151,Palm 15 kg Tin,Palm,,,0,N,Y,HBC:Rasoi:BIB,Case,Ltr,16.67,BP,MT,1111.11,10,no,TIN
9308,400000152,Palm 15 ltr Tin,Palm,,,0,N,Y,HBC:Rasoi:BIB,Case,Ltr,15,BP,MT,1111.11,10,no,TIN
9308,400000153,Soyabean 15 ltr Tin,Soyabean,,,0,N,Y,HBC:Rasoi:BIB,Case,Ltr,15,BP,MT,1098.9,10,no,TIN
9308,400000154,Soyabean 15 kg Tin,Soyabean,,,0,N,Y,HBC:Rasoi:BIB,Case,Ltr,16.48,BP,MT,1098.9,10,no,TIN
9308,400000159,Mustard 500 ml Bottle,Mustard,,,0,N,Y,HBC:Rasoi:BIB,Case,Ltr,12,CP,MT,1098.9,0,no,Pet
9308,400000170,Soyabean 500 ml Pouch,Soyabean,,,0,Y,N,HBC:Rasoi:BIB,Case,Ltr,12,CP,MT,1098.9,5,no,Pouch
9308,400000173,Mustard 500 ml Pouch,Mustard,,,0,N,Y,HBC:Rasoi:BIB,Case,Ltr,12,CP,MT,1098.9,0,no,Pouch
9308,400000252,Mustard 1 ltr Bottle,Mustard,,,0,N,Y,HBC:Rasoi:BIB,Case,Ltr,12,CP,MT,1098.9,0,no,Pet
9308,400000254,Mustard 200 ml Bottle,Mustard,,,0,N,Y,HBC:Rasoi:BIB,Case,Ltr,12,CP,MT,1098.9,0,no,Pet
9308,400000255,Soyabean 5 ltr Jar,Soyabean,,,0,Y,N,HBC:Rasoi:BIB,Case,Ltr,20,CP,MT,1098.9,5,no,JAR
9308,400000256,Soyabean 1 ltr Bottle,Soyabean,,,0,N,Y,HBC:Rasoi:BIB,Case,Ltr,12,CP,MT,1098.9,5,no,Pet
9308,400000257,Soyabean 500 ml Bottle,Soyabean,,,0,N,Y,HBC:Rasoi:BIB,Case,Ltr,12,CP,MT,1098.9,5,no,Pet
9308,400000259,Sunflower 500 ml Pouch,Sunflower,,,0,N,Y,HBC:Rasoi:BIB,Case,Ltr,10,CP,MT,1098.9,5,no,Pouch
9308,400000260,Sunflower 1 ltr Pouch (16pc),Sunflower,,,0,N,Y,HBC:Rasoi:BIB,Case,Ltr,16,CP,MT,1098.9,5,no,Pouch
9308,400000273,Sunflower 15 kg Tin,Sunflower,,,0,N,Y,HBC:Rasoi:BIB,Case,Ltr,16.48,BP,MT,1098.9,10,no,TIN
9308,400000275,Sunflower 15 ltr Tin,Sunflower,,,0,N,Y,HBC:Rasoi:BIB,Case,Ltr,15,BP,MT,1098.9,10,no,TIN
9308,400000360,Sun n Lite 15 ltr Tin,Sunflower,,,0,N,Y,HBC:Rasoi:BIB,Case,Ltr,15,BP,MT,1098.9,10,no,TIN
9308,400000362,Gold n Lite 15 kg Tin,Palm,,,0,N,Y,HBC:Rasoi:BIB,Case,Ltr,16.67,BP,MT,1111.11,10,no,TIN
9308,400000370,Gold n Lite 15 ltr Tin,Palm,,,0,N,Y,HBC:Rasoi:BIB,Case,Ltr,15,BP,MT,1111.11,10,no,TIN
9308,400000373,Rasoi 15 ltr Tin,Vanaspati,,,0,N,Y,HBC:Rasoi:BIB,Case,Ltr,15,BP,MT,1114.21,0,no,TIN
9308,400000377,Gold n Lite 15 ltr Jar,Palm,,,0,N,Y,HBC:Rasoi:BIB,Case,Ltr,15,BP,MT,1111.11,10,no,JAR
9308,400000378,Soyalite 15 ltr Jar,Soyabean,,,0,N,Y,HBC:Rasoi:BIB,Case,Ltr,15,BP,MT,1098.9,10,no,JAR
9308,400000387,Gold n Lite 500 ml Pouch,Palm,,,0,N,Y,HBC:Rasoi:BIB,Case,Ltr,10,CP,MT,1111.11,5,no,Pouch
9308,400000397,Soyabean 15 ltr Jar,Soyabean,,,0,Y,N,HBC:Rasoi:BIB,Case,Ltr,15,BP,MT,1098.9,10,no,JAR
9308,400000396,Palm  15 ltr Jar,Palm,,,0,N,Y,HBC:Rasoi:BIB,Case,Ltr,15,BP,MT,1111.11,10,no,JAR
9308,400000441,Rasoi 15 kg Jar (Blue),Vanaspati,,,0,N,Y,HBC:Rasoi:BIB,Case,Ltr,16.71,BP,MT,1114.21,0,no,JAR
9308,400000449,Rasoi 15 kg Jar (Gold),Vanaspati,,,0,N,Y,HBC:Rasoi:BIB,Case,Ltr,16.71,BP,MT,1114.21,0,no,JAR
9308,400000454,Rasoi 1 ltr Pouch (Yellow),Vanaspati,,,0,N,Y,HBC:Rasoi:BIB,Case,Ltr,16,CP,MT,1114.21,0,no,Pouch
9308,400000455,Rasoi 1 ltr Pouch (Siliguri),Vanaspati,,,0,N,Y,HBC:Rasoi:BIB,Case,Ltr,16,CP,MT,1114.21,0,no,Pouch
9308,400000430,Blend 15 ltr Tin,Blend,,,0,N,Y,HBC:Rasoi:BIB,Case,Ltr,15,BP,MT,1098.9,0,no,TIN
9308,400000356,Bake Magic,Bake Magic,,,0,N,Y,HBC:Rasoi:BIB,Case,Ltr,16.71,BP,MT,1114.21,10,no,Bakery
9308,400000456,Rasoi  500 ml Pouch,Vanaspati,,,0,N,Y,HBC:Rasoi:BIB,Case,Ltr,16,CP,MT,1114.21,0,no,Pouch
9308,400000457,Rasoi  200 ml Pouch,Vanaspati,,,0,N,Y,HBC:Rasoi:BIB,Case,Ltr,16,CP,MT,1114.21,0,no,Pouch
9308,400000395,Rasoi 15 ltr Jar (Yellow),Vanaspati,,,0,N,Y,HBC:Rasoi:BIB,Case,Ltr,15,BP,MT,1114.21,0,no,JAR
9101,400000126,Mustard 1 ltr Pouch,Mustard,,,0,N,Y,HBC:Rasoi:BIB,Case,Ltr,12,CP,MT,1098.9,0,no,Pouch
9101,400000128,Palm 500 ml Pouch,Palm,,,0,Y,N,HBC:Rasoi:BIB,Case,Ltr,10,CP,MT,1111.11,5,no,Pouch
9101,400000139,Sunflower 1 ltr Pouch (10pc),Sunflower,,,0,N,Y,HBC:Rasoi:BIB,Case,Ltr,10,CP,MT,1098.9,5,no,Pouch
9101,400000140,Soyabean 1 ltr Pouch,Soyabean,,,0,Y,N,HBC:Rasoi:BIB,Case,Ltr,12,CP,MT,1098.9,5,no,Pouch
9101,400000141,Palm 1 ltr Pouch (10pc),Palm,,,0,Y,N,HBC:Rasoi:BIB,Case,Ltr,10,CP,MT,1111.11,5,no,Pouch
9101,400000151,Palm 15 kg Tin,Palm,,,0,N,Y,HBC:Rasoi:BIB,Case,Ltr,16.67,BP,MT,1111.11,10,no,TIN
9101,400000152,Palm 15 ltr Tin,Palm,,,0,N,Y,HBC:Rasoi:BIB,Case,Ltr,15,BP,MT,1111.11,10,no,TIN
9101,400000153,Soyabean 15 ltr Tin,Soyabean,,,0,N,Y,HBC:Rasoi:BIB,Case,Ltr,15,BP,MT,1098.9,10,no,TIN
9101,400000154,Soyabean 15 kg Tin,Soyabean,,,0,N,Y,HBC:Rasoi:BIB,Case,Ltr,16.48,BP,MT,1098.9,10,no,TIN
9101,400000159,Mustard 500 ml Bottle,Mustard,,,0,N,Y,HBC:Rasoi:BIB,Case,Ltr,12,CP,MT,1098.9,0,no,Pet
9101,400000170,Soyabean 500 ml Pouch,Soyabean,,,0,Y,N,HBC:Rasoi:BIB,Case,Ltr,12,CP,MT,1098.9,5,no,Pouch
9101,400000173,Mustard 500 ml Pouch,Mustard,,,0,N,Y,HBC:Rasoi:BIB,Case,Ltr,12,CP,MT,1098.9,0,no,Pouch
9101,400000252,Mustard 1 ltr Bottle,Mustard,,,0,N,Y,HBC:Rasoi:BIB,Case,Ltr,12,CP,MT,1098.9,0,no,Pet
9101,400000254,Mustard 200 ml Bottle,Mustard,,,0,N,Y,HBC:Rasoi:BIB,Case,Ltr,12,CP,MT,1098.9,0,no,Pet
9101,400000255,Soyabean 5 ltr Jar,Soyabean,,,0,Y,N,HBC:Rasoi:BIB,Case,Ltr,20,CP,MT,1098.9,5,no,JAR
9101,400000256,Soyabean 1 ltr Bottle,Soyabean,,,0,N,Y,HBC:Rasoi:BIB,Case,Ltr,12,CP,MT,1098.9,5,no,Pet
9101,400000257,Soyabean 500 ml Bottle,Soyabean,,,0,N,Y,HBC:Rasoi:BIB,Case,Ltr,12,CP,MT,1098.9,5,no,Pet
9101,400000259,Sunflower 500 ml Pouch,Sunflower,,,0,N,Y,HBC:Rasoi:BIB,Case,Ltr,10,CP,MT,1098.9,5,no,Pouch
9101,400000260,Sunflower 1 ltr Pouch (16pc),Sunflower,,,0,N,Y,HBC:Rasoi:BIB,Case,Ltr,16,CP,MT,1098.9,5,no,Pouch
9101,400000273,Sunflower 15 kg Tin,Sunflower,,,0,N,Y,HBC:Rasoi:BIB,Case,Ltr,16.48,BP,MT,1098.9,10,no,TIN
9101,400000275,Sunflower 15 ltr Tin,Sunflower,,,0,N,Y,HBC:Rasoi:BIB,Case,Ltr,15,BP,MT,1098.9,10,no,TIN
9101,400000360,Sun n Lite 15 ltr Tin,Sunflower,,,0,N,Y,HBC:Rasoi:BIB,Case,Ltr,15,BP,MT,1098.9,10,no,TIN
9101,400000362,Gold n Lite 15 kg Tin,Palm,,,0,N,Y,HBC:Rasoi:BIB,Case,Ltr,16.67,BP,MT,1111.11,10,no,TIN
9101,400000370,Gold n Lite 15 ltr Tin,Palm,,,0,N,Y,HBC:Rasoi:BIB,Case,Ltr,15,BP,MT,1111.11,10,no,TIN
9101,400000373,Rasoi 15 ltr Tin,Vanaspati,,,0,N,Y,HBC:Rasoi:BIB,Case,Ltr,15,BP,MT,1114.21,0,no,TIN
9101,400000377,Gold n Lite 15 ltr Jar,Palm,,,0,N,Y,HBC:Rasoi:BIB,Case,Ltr,15,BP,MT,1111.11,10,no,JAR
9101,400000378,Soyalite 15 ltr Jar,Soyabean,,,0,N,Y,HBC:Rasoi:BIB,Case,Ltr,15,BP,MT,1098.9,10,no,JAR
9101,400000387,Gold n Lite 500 ml Pouch,Palm,,,0,N,Y,HBC:Rasoi:BIB,Case,Ltr,10,CP,MT,1111.11,5,no,Pouch
9101,400000397,Soyabean 15 ltr Jar,Soyabean,,,0,Y,N,HBC:Rasoi:BIB,Case,Ltr,15,BP,MT,1098.9,10,no,JAR
9101,400000396,Palm  15 ltr Jar,Palm,,,0,N,Y,HBC:Rasoi:BIB,Case,Ltr,15,BP,MT,1111.11,10,no,JAR
9101,400000441,Rasoi 15 kg Jar (Blue),Vanaspati,,,0,N,Y,HBC:Rasoi:BIB,Case,Ltr,16.71,BP,MT,1114.21,0,no,JAR
9101,400000449,Rasoi 15 kg Jar (Gold),Vanaspati,,,0,N,Y,HBC:Rasoi:BIB,Case,Ltr,16.71,BP,MT,1114.21,0,no,JAR
9101,400000454,Rasoi 1 ltr Pouch (Yellow),Vanaspati,,,0,N,Y,HBC:Rasoi:BIB,Case,Ltr,16,CP,MT,1114.21,0,no,Pouch
9101,400000455,Rasoi 1 ltr Pouch (Siliguri),Vanaspati,,,0,N,Y,HBC:Rasoi:BIB,Case,Ltr,16,CP,MT,1114.21,0,no,Pouch
9101,400000430,Blend 15 ltr Tin,Blend,,,0,N,Y,HBC:Rasoi:BIB,Case,Ltr,15,BP,MT,1098.9,0,no,TIN
9101,400000356,Bake Magic,Bake Magic,,,0,N,Y,HBC:Rasoi:BIB,Case,Ltr,16.71,BP,MT,1114.21,10,no,Bakery
9101,400000456,Rasoi  500 ml Pouch,Vanaspati,,,0,N,Y,HBC:Rasoi:BIB,Case,Ltr,16,CP,MT,1114.21,0,no,Pouch
9101,400000457,Rasoi  200 ml Pouch,Vanaspati,,,0,N,Y,HBC:Rasoi:BIB,Case,Ltr,16,CP,MT,1114.21,0,no,Pouch
9101,400000395,Rasoi 15 ltr Jar (Yellow),Vanaspati,,,0,N,Y,HBC:Rasoi:BIB,Case,Ltr,15,BP,MT,1114.21,0,no,JAR
9120,400000126,Mustard 1 ltr Pouch,Mustard,,,0,N,Y,HBC:Rasoi:BIB,Case,Ltr,12,CP,MT,1098.9,0,no,Pouch
9120,400000128,Palm 500 ml Pouch,Palm,,,0,Y,N,HBC:Rasoi:BIB,Case,Ltr,10,CP,MT,1111.11,5,no,Pouch
9120,400000139,Sunflower 1 ltr Pouch (10pc),Sunflower,,,0,N,Y,HBC:Rasoi:BIB,Case,Ltr,10,CP,MT,1098.9,5,no,Pouch
9120,400000140,Soyabean 1 ltr Pouch,Soyabean,,,0,Y,N,HBC:Rasoi:BIB,Case,Ltr,12,CP,MT,1098.9,5,no,Pouch
9120,400000141,Palm 1 ltr Pouch (10pc),Palm,,,0,Y,N,HBC:Rasoi:BIB,Case,Ltr,10,CP,MT,1111.11,5,no,Pouch
9120,400000151,Palm 15 kg Tin,Palm,,,0,N,Y,HBC:Rasoi:BIB,Case,Ltr,16.67,BP,MT,1111.11,10,no,TIN
9120,400000152,Palm 15 ltr Tin,Palm,,,0,N,Y,HBC:Rasoi:BIB,Case,Ltr,15,BP,MT,1111.11,10,no,TIN
9120,400000153,Soyabean 15 ltr Tin,Soyabean,,,0,N,Y,HBC:Rasoi:BIB,Case,Ltr,15,BP,MT,1098.9,10,no,TIN
9120,400000154,Soyabean 15 kg Tin,Soyabean,,,0,N,Y,HBC:Rasoi:BIB,Case,Ltr,16.48,BP,MT,1098.9,10,no,TIN
9120,400000159,Mustard 500 ml Bottle,Mustard,,,0,N,Y,HBC:Rasoi:BIB,Case,Ltr,12,CP,MT,1098.9,0,no,Pet
9120,400000170,Soyabean 500 ml Pouch,Soyabean,,,0,Y,N,HBC:Rasoi:BIB,Case,Ltr,12,CP,MT,1098.9,5,no,Pouch
9120,400000173,Mustard 500 ml Pouch,Mustard,,,0,N,Y,HBC:Rasoi:BIB,Case,Ltr,12,CP,MT,1098.9,0,no,Pouch
9120,400000252,Mustard 1 ltr Bottle,Mustard,,,0,N,Y,HBC:Rasoi:BIB,Case,Ltr,12,CP,MT,1098.9,0,no,Pet
9120,400000254,Mustard 200 ml Bottle,Mustard,,,0,N,Y,HBC:Rasoi:BIB,Case,Ltr,12,CP,MT,1098.9,0,no,Pet
9120,400000255,Soyabean 5 ltr Jar,Soyabean,,,0,Y,N,HBC:Rasoi:BIB,Case,Ltr,20,CP,MT,1098.9,5,no,JAR
9120,400000256,Soyabean 1 ltr Bottle,Soyabean,,,0,N,Y,HBC:Rasoi:BIB,Case,Ltr,12,CP,MT,1098.9,5,no,Pet
9120,400000257,Soyabean 500 ml Bottle,Soyabean,,,0,N,Y,HBC:Rasoi:BIB,Case,Ltr,12,CP,MT,1098.9,5,no,Pet
9120,400000259,Sunflower 500 ml Pouch,Sunflower,,,0,N,Y,HBC:Rasoi:BIB,Case,Ltr,10,CP,MT,1098.9,5,no,Pouch
9120,400000260,Sunflower 1 ltr Pouch (16pc),Sunflower,,,0,N,Y,HBC:Rasoi:BIB,Case,Ltr,16,CP,MT,1098.9,5,no,Pouch
9120,400000273,Sunflower 15 kg Tin,Sunflower,,,0,N,Y,HBC:Rasoi:BIB,Case,Ltr,16.48,BP,MT,1098.9,10,no,TIN
9120,400000275,Sunflower 15 ltr Tin,Sunflower,,,0,N,Y,HBC:Rasoi:BIB,Case,Ltr,15,BP,MT,1098.9,10,no,TIN
9120,400000360,Sun n Lite 15 ltr Tin,Sunflower,,,0,N,Y,HBC:Rasoi:BIB,Case,Ltr,15,BP,MT,1098.9,10,no,TIN
9120,400000362,Gold n Lite 15 kg Tin,Palm,,,0,N,Y,HBC:Rasoi:BIB,Case,Ltr,16.67,BP,MT,1111.11,10,no,TIN
9120,400000370,Gold n Lite 15 ltr Tin,Palm,,,0,N,Y,HBC:Rasoi:BIB,Case,Ltr,15,BP,MT,1111.11,10,no,TIN
9120,400000373,Rasoi 15 ltr Tin,Vanaspati,,,0,N,Y,HBC:Rasoi:BIB,Case,Ltr,15,BP,MT,1114.21,0,no,TIN
9120,400000377,Gold n Lite 15 ltr Jar,Palm,,,0,N,Y,HBC:Rasoi:BIB,Case,Ltr,15,BP,MT,1111.11,10,no,JAR
9120,400000378,Soyalite 15 ltr Jar,Soyabean,,,0,N,Y,HBC:Rasoi:BIB,Case,Ltr,15,BP,MT,1098.9,10,no,JAR
9120,400000387,Gold n Lite 500 ml Pouch,Palm,,,0,N,Y,HBC:Rasoi:BIB,Case,Ltr,10,CP,MT,1111.11,5,no,Pouch
9120,400000397,Soyabean 15 ltr Jar,Soyabean,,,0,Y,N,HBC:Rasoi:BIB,Case,Ltr,15,BP,MT,1098.9,10,no,JAR
