Customer Code,Product Desc,April,April Achv.,April prev year,April prev year Achv.,May,May Achv.,May prev year,May prev year Achv.,June,June Achv.,June prev year,June prev year Achv.,July,July Achv.,July prev year,July prev year Achv.,August,August Achv.,August prev year,August prev year Achv.,September,September Achv.,September prev year,September prev year Achv.,October,October Achv new,October  prev year,October prev year Achv.,November,November Achv.,November  prev year,November prev year Achv.,December,December Achv.,December  prev year,December prev year Achv.,January,January Achv.,January  prev year,January prev year Achv.,February,February Achv.,February  prev year,February prev year Achv.,March,March Achv.,March prev year,March prev year Achv.
NEB120,F000000001,80,113.5,0,0,40,86,0,0,60,72.5,0,0,50,96.5,0,0,50,108,0,0,60,88.5,0,0,60,128.5,0,0,60,0,0,32.5,60,0,0,32.5,110,0,0,84,120,0,0,91,80,0,0,70.45
NES224,F000000001,60,41.95,0,0,40,42,0,0,60,21,0,0,50,42,0,0,50,42,0,0,40,42.5,0,0,60,42,0,0,60,0,0,42,90,0,0,63,40,0,0,21,65,0,0,42,60,0,0,63
NEB145,F000000001,40,54,0,0,40,41,0,0,50,37,0,0,20,56.35,0,0,40,47,0,0,40,43.5,0,0,40,25.5,0,0,40,0,0,0,60,0,0,0,60,0,0,0,30,0,0,0,40,0,0,31
T046,F000000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
B151,F000000001,40,30.75,0,17,40,18,0,0,40,18,0,0,40,0,0,0,40,0,0,12,40,0,0,15,60,0,0,29,60,0,0,36,40,0,0,0,40,0,0,18,60,0,0,36,60,0,0,35.5
NEC038,F000000001,120,104.2,0,89.85,120,38.8,0,62,120,20,0,27,100,34.85,0,75.5,100,16,0,58.25,60,5.75,0,62.5,80,6,0,113.75,80,0,0,128,60,0,0,51.7,60,0,0,20.25,80,0,0,94.25,80,0,0,104.5
NEC039,F000000001,160,91.4,0,115,160,77.85,0,210.15,160,75.75,0,73.55,100,40.5,0,41,100,53.6,0,95.5,60,57.5,0,73.9,80,136.4,0,94,80,0,0,91.25,60,0,0,75.25,60,0,0,75.25,80,0,0,61,80,0,0,176.45
F001,F000000001,80,75,0,63,80,133,0,54,80,28,0,36,40,69,0,0,40,66.95,0,38,40,53,0,79,60,75,0,141,60,0,0,169.5,40,0,0,91,40,0,0,54,60,0,0,70,60,0,0,72
NEH010,F000000001,160,71.45,0,73.75,160,142.35,0,107.9,160,53.95,0,38,120,59.75,0,78,120,56.5,0,83.25,80,69.8,0,73.85,80,23.35,0,70.75,80,0,0,103,80,0,0,97.5,80,0,0,103.95,80,0,0,75,80,0,0,152.7
J047,F000000001,40,65,0,68,40,84,0,36,40,36,0,18,40,71,0,0,40,59,0,57,40,34,0,18,60,59,0,72,60,0,0,86,40,0,0,37,40,0,0,68,60,0,0,62,60,0,0,32.9
NEK047,F000000001,20,0,0,49.5,20,17,0,12,20,0,0,0,20,0,0,0,20,0,0,0,20,0,0,0,20,10,0,0,20,0,0,0,20,0,0,0,20,0,0,23,20,0,0,0,20,0,0,0
L040,F000000001,40,19,0,36,40,38,0,0,40,18,0,0,40,18,0,0,40,17.8,0,19,40,18,0,0,40,0,0,36,40,0,0,39,40,0,0,36,40,0,0,0,40,0,0,18,40,0,0,38
NEL019,F000000001,120,20,0,278.2,120,59,0,185,120,0,0,66.15,80,0,0,78,80,-0.2,0,134.5,40,0,0,68,40,0,0,65,40,0,0,92.5,40,0,0,86.5,40,0,0,82,40,0,0,48,40,0,0,107.1
NEM100,F000000001,40,0,0,0,40,50,0,34,40,0,0,0,40,0,0,0,40,37,0,18,40,0,0,18,40,0,0,12,40,0,0,35,40,0,0,18,40,0,0,18,40,0,0,0,40,0,0,24
M141,F000000001,40,0,0,81,40,0,0,60,40,0,0,38,40,0,0,20,40,0,0,0,40,0,0,0,40,0,0,19.5,40,0,0,0,40,0,0,0,40,0,0,0,40,0,0,0,40,0,0,0
NEN051,F000000001,100,0,0,92,100,16.5,0,65,100,0,0,0,100,0,0,68,100,0,0,108,60,0,0,42,80,0,0,35,80,0,0,98,60,0,0,99.5,60,0,0,0,80,0,0,105.5,80,0,0,19.95
NER074,F000000001,40,36,0,19,40,20,0,20,40,17.75,0,0,40,20,0,0,40,18,0,0,40,0,0,18,40,0,0,37,40,0,0,36,40,0,0,0,40,0,0,18,40,0,0,35,40,0,0,18.4
NER046,F000000001,20,17.5,0,36,20,54,0,36,20,17.45,0,0,20,20,0,0,20,41,0,0,20,18,0,0,20,19,0,0,20,0,0,57,20,0,0,91,20,0,0,26,20,0,0,12.5,20,0,0,19
NER045,F000000001,60,80,0,54,60,118,0,52,60,92.25,0,18,60,110.85,0,59,60,46.95,0,74,40,34.5,0,56,40,77,0,18,40,0,0,72,40,0,0,18,40,0,0,38,40,0,0,33,40,0,0,38.95
V001,F000000001,120,82.75,0,55.85,120,95,0,38,120,-1.3,0,0,80,0,0,54,80,0,0,68,80,-0.15,0,68,100,0,0,67.3,100,0,0,114,80,0,0,72,80,0,0,56,100,0,0,56,100,0,0,96.9
V003,F000000001,60,42,0,42,60,83.95,0,42,60,42,0,21,60,41.95,0,21,60,62.75,0,46,60,63,0,41,80,42,0,43,80,0,0,63,60,0,0,57.95,60,0,0,44.5,80,0,0,57.5,80,0,0,42
C069,F000000001,20,0,0,0,20,0,0,56,20,0,0,0,20,0,0,0,20,0,0,0,20,0,0,0,20,0,0,0,20,0,0,0,20,0,0,0,20,0,0,0,20,0,0,0,20,0,0,0
A170,F000000001,20,0,0,18,20,18,0,0,20,0,0,0,20,17.15,0,0,20,0,0,18,20,16,0,0,20,0,0,15,20,0,0,0,20,0,0,18,20,0,0,18,20,0,0,18,20,0,0,16
NEA071,F000000001,40,34.5,0,16,40,84.75,0,33.5,40,37.4,0,9,40,37.5,0,24.5,40,54,0,18,40,35.5,0,24,40,107.1,0,56.75,40,0,0,24.5,40,0,0,30.9,40,0,0,39,40,0,0,60.5,40,0,0,70.5
B160,F000000001,20,16,0,18,20,18,0,0,20,17,0,0,20,18,0,0,20,18,0,18,20,17.5,0,34,20,36,0,0,20,0,0,18,20,0,0,18,20,0,0,0,20,0,0,18,20,0,0,-1.05
B118,F000000001,40,19,0,18,40,0,0,18,40,53.95,0,0,40,0,0,0,40,0,0,0,40,0,0,18,60,0,0,17,60,0,0,37,40,0,0,18,40,0,0,18,60,0,0,18,60,0,0,36
C079,F000000001,20,0,0,18,20,19,0,18,20,0,0,0,20,0,0,0,20,-0.5,0,0,20,0,0,0,20,0,0,18,20,0,0,18,20,0,0,20,20,0,0,0,20,0,0,18,20,0,0,19
C063,F000000001,20,0,0,18,20,0,0,0,20,0,0,0,20,0,0,18,20,0,0,10,20,16,0,0,20,0,0,10,20,0,0,20,20,0,0,17.5,20,0,0,17.5,20,0,0,17,20,0,0,0
C068,F000000001,20,64,0,36,20,53.5,0,0,20,28.05,0,10,20,36,0,0,20,36,0,0,20,15,0,0,20,19.5,0,0,20,0,0,0,20,0,0,0,20,0,0,36,20,0,0,67,20,0,0,70
C086,F000000001,20,29.45,0,36,20,17,0,31,20,17.5,0,0,20,18,0,0,20,-0.1,0,0,20,23,0,0,20,16.5,0,0,20,0,0,0,20,0,0,0,20,0,0,0,20,0,0,0,20,0,0,34
NED030,F000000001,20,0,0,10,20,0,0,10,20,0,0,0,20,0,0,0,20,0,0,0,20,0,0,0,20,0,0,0,20,0,0,0,20,0,0,0,20,0,0,0,20,0,0,0,20,0,0,0
NEJ017,F000000001,120,76.5,0,50,120,69.5,0,47.75,120,75,0,32.5,100,44,0,16,100,48.5,0,39,60,51,0,27,80,20.5,0,38.5,80,0,0,81,60,0,0,37,60,0,0,43,80,0,0,60,80,0,0,99.5
K104,F000000001,80,102,0,129.5,80,84,0,130.5,80,73.5,0,54.5,80,45,0,0,80,60,0,102,80,52,0,54.5,100,62,0,58.25,100,0,0,46.5,80,0,0,68.5,80,0,0,113.7,100,0,0,55.15,100,0,0,62
K151,F000000001,140,67.5,0,42,140,109.6,0,62,140,17.8,0,18,100,51.9,0,80,100,20.75,0,99,60,63,0,62,80,45.65,0,113.85,80,0,0,104,60,0,0,82,60,0,0,61.5,80,0,0,113.35,80,0,0,138.5
L037,F000000001,20,28,0,0,20,54,0,12.5,20,5.9,0,0,20,26.5,0,0,20,19,0,0,20,22.5,0,0,20,0,0,0,20,0,0,18,20,0,0,0,20,0,0,6,20,0,0,5,20,0,0,25
L043,F000000001,20,0,0,15,20,0,0,0,20,0,0,0,20,0,0,0,20,0,0,0,20,0,0,0,20,0,0,0,20,0,0,0,20,0,0,0,20,0,0,0,20,0,0,0,20,0,0,0
L060,F000000001,40,34,0,36,40,54,0,36,40,35,0,10,40,18,0,36,40,18,0,18,40,30,0,18,40,29.65,0,36,40,0,0,54,40,0,0,36,40,0,0,0,40,0,0,0,40,0,0,18
NEM084,F000000001,80,0,0,39,80,0,0,24,80,0,0,21,80,0,0,0,80,0,0,0,60,0,0,0,60,0,0,0,60,0,0,0,60,0,0,0,60,0,0,0,60,0,0,0,60,0,0,0
NEM050,F000000001,20,0,0,12,20,9,0,121.5,20,4,0,15.85,20,0,0,0,20,0,0,0,20,0,0,0,20,0,0,0,20,0,0,0,20,0,0,0,20,0,0,0,20,0,0,0,20,0,0,0
M038,F000000001,20,0,0,18,20,21,0,3,20,0,0,0,20,20,0,0,20,1,0,0,20,0,0,0,20,0,0,0,20,0,0,0,20,0,0,0,20,0,0,0,20,0,0,0,20,0,0,0
NEM075,F000000001,60,-0.05,0,89.5,60,0,0,159.5,60,0,0,33,20,0,0,0,20,0,0,0,20,0,0,0,20,0,0,12,20,0,0,63,20,0,0,43.5,20,0,0,22,20,0,0,12,20,0,0,21
M068,F000000001,20,20.25,0,0,20,7.5,0,0,20,9.5,0,0,20,13,0,0,20,0,0,0,20,0,0,0,20,0,0,0,20,0,0,0,20,0,0,0,20,0,0,0,20,0,0,0,20,0,0,0
NEM078,F000000001,20,0,0,0,20,0,0,35.5,20,0,0,0,20,0,0,0,20,0,0,0,20,0,0,0,20,0,0,0,20,0,0,0,20,0,0,0,20,0,0,0,20,0,0,0,20,0,0,0
P001,F000000001,60,45,0,19,60,32,0,40,60,-2.65,0,0,60,18,0,0,60,0,0,47,60,0,0,15,80,0,0,0,80,0,0,39,60,0,0,16,60,0,0,52,80,0,0,16,80,0,0,33.75
P125,F000000001,80,15,0,22.5,80,55.45,0,12,80,29.5,0,8.8,80,5.5,0,0,80,3,0,21,60,0,0,0,80,0,0,34,80,0,0,29.5,60,0,0,23,60,0,0,36.25,80,0,0,36.5,80,0,0,67.65
P128,F000000001,20,0,0,0,20,0,0,18,20,0,0,0,20,0,0,0,20,0,0,0,20,0,0,0,20,0,0,0,20,0,0,0,20,0,0,0,20,0,0,0,20,0,0,0,20,0,0,0
P093,F000000001,20,18,0,20,20,0,0,33,20,0,0,0,20,18,0,0,20,0,0,34,20,0,0,-3.75,20,22.1,0,0,20,0,0,0,20,0,0,0,20,0,0,0,20,0,0,0,20,0,0,5
R002,F000000001,40,0,0,40,40,0,0,77.9,40,0,0,0,40,0,0,0,40,0,0,0,40,0,0,0,40,0,0,0,40,0,0,24.5,40,0,0,67.5,40,0,0,63,40,0,0,66,40,0,0,27
S280,F000000001,20,0,0,0,20,0,0,20,20,0,0,0,20,0,0,0,20,0,0,0,20,0,0,0,20,0,0,0,20,0,0,0,20,0,0,0,20,0,0,0,20,0,0,0,20,0,0,0
NET003,F000000001,20,0,0,18,20,0,0,36,20,0,0,36,20,0,0,0,20,0,0,0,20,0,0,0,40,0,0,0,40,0,0,0,20,0,0,0,20,0,0,0,40,0,0,0,40,0,0,0
NEB147,F000000001,20,20,0,0,20,0,0,0,20,0,0,0,20,19,0,0,20,0,0,0,20,0,0,0,20,0,0,0,20,0,0,0,20,0,0,0,20,0,0,0,20,0,0,0,20,0,0,0
NES178,F000000001,80,30,0,52,80,70,0,72,80,13.85,0,34,80,68,0,39,80,30.05,0,52,80,13.5,0,18,80,44.5,0,69,80,0,0,52,80,0,0,36,80,0,0,48.5,80,0,0,35,80,0,0,35
NEB102,F000000001,120,77.5,0,0,120,59.7,0,44.75,120,22.75,0,15,80,82.35,0,290,80,63.1,0,142.5,40,26.5,0,25.55,40,14.5,0,54,40,0,0,110.75,40,0,0,74.85,40,0,0,51.75,40,0,0,116.25,40,0,0,66.5
NET069,F000000001,60,35.95,0,0,60,36,0,20,60,15.45,0,18,60,37.75,0,0,60,0,0,36,60,0,0,50,80,0,0,72,80,0,0,74,60,0,0,18,60,0,0,18,80,0,0,20,80,0,0,71.1
NEM133,F000000001,380,647,0,0,380,466,0,0,380,364.5,0,0,300,299.85,0,90,300,328.55,0,235.4,200,339.55,0,197,300,319.25,0,381.8,300,0,0,360.45,200,0,0,326.7,200,0,0,423.1,300,0,0,588.35,300,0,0,467.5
NEC049,F000000001,60,19,0,0,60,60,0,0,60,19,0,0,60,21,0,0,60,0,0,37.5,60,42,0,0,80,-0.15,0,40,80,0,0,38,60,0,0,40,60,0,0,58,80,0,0,40,80,0,0,60
NEA144,F000000001,40,32.35,0,0,40,45,0,0,40,26.5,0,0,40,23.5,0,0,40,0,0,17,40,0,0,0,60,0,0,17,60,0,0,20,40,0,0,19,40,0,0,17,60,0,0,24,60,0,0,38
NEM142,F000000001,20,16,0,0,20,12,0,0,20,17.45,0,0,20,0,0,0,20,12,0,0,20,23,0,0,20,12.5,0,6,20,0,0,18,20,0,0,6,20,0,0,12,20,0,0,6,20,0,0,6
NEA150,F000000001,40,18,0,0,40,56,0,0,40,14.7,0,0,40,17.5,0,0,40,16,0,0,40,36.5,0,0,60,0,0,18,60,0,0,17,40,0,0,0,40,0,0,36,60,0,0,34,60,0,0,19.2
NEB115,F000000001,40,44,0,0,40,31.5,0,0,40,16.95,0,0,40,37,0,0,40,18,0,0,40,18,0,0,40,38,0,37,40,0,0,19,40,0,0,20,40,0,0,39,40,0,0,35,40,0,0,16.5
NEG064,F000000001,40,49.5,0,0,40,19,0,0,40,17.5,0,0,40,0,0,0,40,20,0,0,40,0,0,0,60,0,0,0,60,0,0,38,40,0,0,18,40,0,0,18,60,0,0,38,60,0,0,18
NEM146,F000000001,20,53,0,0,20,43,0,0,20,34.65,0,0,20,33,0,0,20,44,0,0,20,7.95,0,0,20,30,0,0,20,0,0,69.5,20,0,0,19,20,0,0,18,20,0,0,53,20,0,0,41
NEM148,F000000001,20,49,0,0,20,52,0,0,20,0,0,0,20,34,0,0,20,0,0,0,20,18,0,0,20,0,0,0,20,0,0,0,20,0,0,20,20,0,0,0,20,0,0,18,20,0,0,0
NEC057,F000000001,100,40.85,0,0,100,147.5,0,0,100,83.4,0,0,60,41.9,0,0,60,67.75,0,0,40,63,0,0,40,91.5,0,0,40,0,0,0,40,0,0,42,40,0,0,106,40,0,0,63,40,0,0,126.5
A121,F000000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
B129,F000000001,20,0,0,0,20,0,0,0,20,0,0,0,20,0,0,0,20,0,0,0,20,0,0,0,20,0,0,0,20,0,0,0,20,0,0,0,20,0,0,0,20,0,0,0,20,0,0,0
D127,F000000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D041,F000000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NEK039,F000000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P086,F000000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NEZ008,F000000001,20,71,0,0,20,33,0,0,20,0,0,0,20,0,0,0,20,0,0,0,20,0,0,0,20,0,0,0,20,0,0,0,20,0,0,0,20,0,0,0,20,0,0,0,20,0,0,0
I003,F000000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A006,F000000001,450,392,0,280,420,258.5,0,360,450,218.5,0,245,420,212.35,0,118,420,242.35,0,143.5,350,224.5,0,147,400,201.5,0,164,450,0,0,231,420,0,0,229,500,0,0,369,600,0,0,346,650,0,0,371.35
A033,F000000001,280,188.9,0,213.5,300,160,0,241,280,94.65,0,184,250,127.5,0,162,250,140,0,132.5,200,124.15,0,104,220,110,0,139,300,0,0,196,300,0,0,155,400,0,0,205,400,0,0,220,400,0,0,254.95
NEA091,F000000001,40,54.95,0,30,70,20,0,42,40,40,0,9,40,41.5,0,20,40,40,0,9,40,33,0,26,40,46,0,25.5,40,0,0,55.5,70,0,0,35,70,0,0,40,70,0,0,65,70,0,0,65
NEB078,F000000001,80,45,0,67.5,80,41,0,40,80,28,0,19,80,43,0,19,80,33,0,20.5,80,35,0,15,80,40,0,51,90,0,0,24.5,80,0,0,62.5,80,0,0,54.5,80,0,0,45.5,80,0,0,70
NEB043,F000000001,160,132.95,0,95,150,143.5,0,101,160,102.85,0,73,140,136.75,0,84.5,140,116,0,111.5,140,69.1,0,96,140,94,0,77.5,160,0,0,118,150,0,0,79,150,0,0,77.5,250,0,0,85,300,0,0,130.4
B021,F000000001,3200,2458.25,3000,1654.15,3100,1611.75,3000,1666,3150,1146.45,3000,1254.5,2900,1778.4,0,2065.1,2900,1861.5,2500,1793.8,2600,1728.15,2000,1657.4,2700,1731.75,2500,2188.5,3300,0,2500,3165.5,3300,0,2750,4064.1,3300,0,3500,3783.65,3500,0,3500,2803.65,3800,0,3750,2401.05
E001,F000000001,120,143.5,0,105,170,92.5,0,130.75,120,25,0,85,120,55,0,75,120,55.5,0,60,120,40,0,55,130,40,0,85,120,0,0,110,170,0,0,100.5,170,0,0,146,170,0,0,115,170,0,0,140.25
F005,F000000001,100,103.95,0,40,120,30.5,0,61,100,36.5,0,20,100,44,0,43,100,22.5,0,46,100,35.95,0,23,110,40.5,0,46,100,0,0,68,120,0,0,40,150,0,0,86,150,0,0,97,150,0,0,97
G017,F000000001,500,343.5,0,466.5,500,241.5,0,516.3,500,255.5,0,332.75,400,262.4,0,396.5,400,231.35,0,259.5,300,231.75,0,197,330,260.75,0,272.25,500,0,0,385.75,500,0,0,351.5,600,0,0,429.25,600,0,0,396.25,600,0,0,427.2
NEJ039,F000000001,20,10,0,30,30,0,0,30,20,0,0,0,30,0,0,0,30,0,0,10,30,0,0,15,30,0,0,5,20,0,0,0,50,0,0,0,50,0,0,5,50,0,0,17.5,50,0,0,27.5
K031,F000000001,300,226,0,113,300,182.5,0,147.5,300,127.5,0,73,300,109.5,0,109,300,151,0,90.5,200,150.5,0,81.5,220,164,0,92.5,300,0,0,160,300,0,0,142.5,350,0,0,262.5,350,0,0,244,400,0,0,281.4
K066,F000000001,600,501.4,0,364,650,350,0,534,600,275.75,0,265.5,500,457.3,0,340.5,500,347.85,0,324.5,400,421.95,0,229.75,400,400.5,0,269,500,0,0,356,500,0,0,339.5,600,0,0,501,600,0,0,501.5,700,0,0,501.45
L051,F000000001,70,62.5,0,90.25,90,56,0,69.5,70,13.5,0,27.5,70,48.5,0,32.5,70,43,0,28,70,0,0,0,70,-0.1,0,49,80,0,0,63,90,0,0,37.5,100,0,0,96.5,100,0,0,77.5,100,0,0,60
M427,F000000001,80,60,0,88.5,100,30,0,57.5,80,25,0,36,110,15,0,43.5,110,37.5,0,30,110,30,0,30,130,0,0,35,100,0,0,103,100,0,0,84.5,150,0,0,60,150,0,0,95,150,0,0,39
M085,F000000001,80,50,0,119,100,23.5,0,87.5,80,23.5,0,62,100,25,0,107.5,100,28,0,85,100,38.5,0,74.6,120,20,0,95,100,0,0,114.5,100,0,0,97.25,130,0,0,99,130,0,0,104,130,0,0,58.75
M143,F000000001,300,188.1,0,313,500,180,0,501,300,118.5,0,146.5,300,206.35,0,254,300,222.5,0,310,300,162.45,0,421,350,332.85,0,275,300,0,0,327.4,500,0,0,378.5,550,0,0,222,550,0,0,156,650,0,0,171.7
M429,F000000001,200,124.5,0,106,200,85,0,87,200,104.5,0,56.5,200,97,0,89.5,200,-0.1,0,106.5,200,0,0,52.5,200,-0.3,0,55,200,0,0,90,200,0,0,119.5,200,0,0,99,200,0,0,161.5,200,0,0,157.5
NEP079,F000000001,50,59.95,0,10,80,30,0,25,50,25.5,0,20,80,10,0,10,80,20,0,15,80,15,0,10,80,30,0,20,50,0,0,33,80,0,0,34,80,0,0,72.5,80,0,0,85,80,0,0,60
R093,F000000001,450,223.5,0,177.25,400,236.5,0,150.5,450,130.6,0,165.25,350,190.75,0,162,350,229.15,0,186,350,150.35,0,141,400,118.85,0,142.5,450,0,0,200.7,400,0,0,150.5,450,0,0,198.5,450,0,0,271.5,450,0,0,308.45
R070,F000000001,900,453.75,400,396,900,386,400,809.5,900,336.15,400,475.5,800,510.2,0,713.5,800,699.15,350,1916,700,749.15,350,932,800,1358.5,350,862,900,0,350,906,900,0,400,813.5,900,0,500,494.5,950,0,500,306,1100,0,600,466.3
S029,F000000001,600,402.25,750,461.5,700,406.25,750,651,600,301.25,750,361.5,500,400.95,0,667,500,325.55,500,757,450,316.2,500,340.75,500,316.25,500,444.5,550,0,500,598.5,550,0,700,567.5,600,0,1000,597.5,700,0,1000,501.5,800,0,1000,512.5
S038,F000000001,180,134.25,0,140.7,200,95.5,0,307.25,180,47.5,0,151.5,170,163,0,157.75,170,202,0,142.75,170,153.75,0,195.5,200,103.25,0,268.25,180,0,0,195.25,200,0,0,152.75,200,0,0,205.5,200,0,0,141,200,0,0,119
NEA034,F000000001,50,51.5,0,12.5,60,30,0,32,50,25,0,10,40,25,0,23,40,10,0,0,40,20,0,17,40,25,0,23,50,0,0,25,60,0,0,10,60,0,0,74,60,0,0,30,60,0,0,45
A132,F000000001,50,17.5,0,10,30,15,0,10,50,12,0,0,40,0,0,22.5,40,5,0,5,40,17.5,0,5.5,40,0,0,15,50,0,0,10,30,0,0,20,30,0,0,15,30,0,0,25,30,0,0,25
C005,F000000001,900,725.45,0,1067,1000,488,0,847,900,360.85,0,335.75,900,659.6,0,476,900,357.05,0,361.5,700,577.3,0,273,800,378.25,0,381,1000,0,0,523.5,1000,0,0,1159.5,1200,0,0,863.5,1400,0,0,595.75,1500,0,0,624
NEC020,F000000001,70,33,0,115,100,43.4,0,124.5,70,30,0,30,70,33,0,84,70,30,0,0,70,10,0,23.5,10,0,0,39,70,0,0,51.5,100,0,0,37,150,0,0,75,150,0,0,62.4,150,0,0,60
D016,F000000001,0,0,0,77,150,0,0,112,0,0,0,18,0,0,0,0,0,0,0,10,0,0,0,0,0,6,0,9,0,0,0,0,150,0,0,29,150,0,0,78,150,0,0,94.5,150,0,0,0
E025,F000000001,40,101.5,0,10,60,20.5,0,10,40,20,0,10,40,25.5,0,17,40,21.5,0,0,40,15,0,8,60,11,0,15,40,0,0,28,60,0,0,9.5,60,0,0,20,60,0,0,20,60,0,0,26
F011,F000000001,100,70,0,98.5,120,50,0,50,100,30,0,56.65,100,30,0,45,100,42.5,0,60,100,45,0,60,110,40,0,35,100,0,0,61,120,0,0,67.5,150,0,0,100.5,150,0,0,80,150,0,0,61
H055,F000000001,20,5,0,15,50,0,0,35,20,0,0,20,30,0,0,0,30,5,0,10,30,0,0,20,40,0,0,0,20,0,0,0,50,0,0,5,50,0,0,10,50,0,0,0,50,0,0,5
H041,F000000001,380,380.95,0,274.5,380,261,0,346,380,148.55,0,168,380,258.8,0,190.5,380,202.9,0,155,300,215.45,0,96.5,340,179.45,0,205,380,0,0,218,380,0,0,199,400,0,0,290,400,0,0,356.5,400,0,0,359.6
J002,F000000001,1000,527.75,0,341,1000,302,0,530.75,1000,264.75,0,134.5,800,265.05,0,240.5,800,203.35,0,214.5,700,318.8,0,192,750,252.75,0,177.75,1000,0,0,363.95,1000,0,0,665,1200,0,0,725.5,1300,0,0,526,1550,0,0,807.65
J007,F000000001,500,0,0,83.5,500,0,0,298,500,0,0,107.5,400,0,0,233.5,400,0,0,350,400,0,0,189.5,410,0,0,228.05,500,0,0,255,500,0,0,245.5,500,0,0,346,500,0,0,450.5,500,0,0,331
J031,F000000001,700,376.5,0,386,700,278,0,435.1,700,309,0,246.5,600,317.2,0,314,600,400,0,295.5,450,372,0,202.75,470,368.85,0,347.5,600,0,0,509.55,600,0,0,408,650,0,0,521,700,0,0,622.25,750,0,0,610.5
K111,F000000001,50,0,0,0,70,0,0,0,50,0,0,0,50,0,0,253.78,50,8421.47,0,0,50,0,0,0,50,0,0,0,80,0,0,306,70,0,0,0,70,0,0,0,70,0,0,0,70,0,0,0
NEL006,F000000001,300,156.5,0,267.5,350,108.5,0,188.5,300,103.55,0,140,300,61.6,0,191.5,300,151,0,152,200,154.05,0,128,220,115.5,0,132.5,300,0,0,153,350,0,0,106.5,400,0,0,135.5,400,0,0,105.5,400,0,0,30.85
N047,F000000001,50,-0.1,0,25,60,0,0,20,50,0,0,7,80,0,0,38,80,0,0,9.5,80,0,0,14,100,0,0,10,60,0,0,9,60,0,0,54.5,60,0,0,103.5,60,0,0,55,60,0,0,20
P034,F000000001,50,20,0,20,70,41.5,0,40,50,34,0,33,80,36,0,23,80,0,0,53,80,23,0,0,80,23,0,0,50,0,0,0,70,0,0,20,70,0,0,0,70,0,0,0,70,0,0,56.5
R069,F000000001,30,30,0,20,50,10,0,6,30,0,0,0,50,39.5,0,29,50,5,0,10,50,0,0,23,50,0,0,14.5,30,0,0,55,50,0,0,41,50,0,0,26,50,0,0,21,50,0,0,0
NES137,F000000001,20,38,0,40.5,50,10,0,17.5,20,12.5,0,15,40,15,0,20,40,5,0,10,40,12.5,0,7.5,40,3.5,0,7.5,20,0,0,5,60,0,0,5,60,0,0,14.5,60,0,0,22,60,0,0,25
S097,F000000001,300,178.65,0,238.5,320,149.5,0,230.5,300,86,0,108,300,69.75,0,132.5,300,78.85,0,101,250,100.45,0,70,300,125.5,0,78,300,0,0,195.5,350,0,0,145,400,0,0,232,400,0,0,271,450,0,0,263.5
T032,F000000001,250,181,0,192.5,270,95,0,189,250,92,0,122,250,97.25,0,113,250,101.8,0,87.5,200,102.5,0,54,230,121,0,111.5,250,0,0,128,300,0,0,92.5,300,0,0,151,300,0,0,201,300,0,0,202.45
V024,F000000001,60,30,0,27.5,70,20,0,95,60,15,0,65,60,20,0,33,60,15,0,31,60,15,0,5,60,25,0,28.5,60,0,0,52,100,0,0,52.5,100,0,0,50,100,0,0,75,100,0,0,57.5
NEA120,F000000001,1000,394.05,0,0,800,299,0,2026.75,950,276.5,0,1190.75,950,320.95,0,3209,950,67.95,0,3133.5,700,0,0,1820.25,700,0,0,1397,700,0,0,1509.5,700,0,0,1217,700,0,0,727,700,0,0,464.75,700,0,0,397.15
NEC044,F000000001,40,42.5,0,0,40,37,0,20.5,40,58,0,23,40,-1.1,0,61,40,62.25,0,23,40,2.5,0,12,50,25,0,26,40,0,0,29,40,0,0,0,40,0,0,10,40,0,0,31,40,0,0,16
NEJ051,F000000001,120,80.5,0,0,140,20,0,0,120,10,0,2.5,120,5,0,7.5,120,0,0,7.5,120,20,0,10,120,10,0,15,130,0,0,47,140,0,0,39.5,140,0,0,93.5,140,0,0,120,140,0,0,96.5
